video_id,title,channel_name,published_date
f9czAHB0M3c,【歌ってみた】「炎」- LiSA / Piano Ver. by Marica Bellerose【MyHolo TV】,Marica Bellerose Ch. ベレローセマリカ,Not Found
f57cDKZqcvY,Henceforth／Orangestar｜cover by 李李鈴蘭LinglanLily,李李鈴蘭 / Linglan Lily 【Cloud Horizon所屬】,2022-04-08T12:00:12Z
FqamsGOHqxw,【MV】空色デイズ　-歌ってみた - covered by 道明寺ここあ,ここあMusic,2019-09-10T10:12:15Z
FlPTg6AJAjs,大正浪漫 - YOASOBI / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2021-09-23T16:15:00Z
fmxgpo7-MoI,推し★ごと - HoneyWorks feat.かぴ / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2021-10-11T12:00:12Z
F5FxJzpBLLo,V.I.P - シド // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-04-28T10:00:06Z
EUPP1Ncrk8c,Last Kiss/三船美優(cv.原田彩楓) (シスター・クレアLIVE cover),シスター・クレア -SisterClaire-,2021-10-07T03:01:29Z
f4hFjHPXp44,僕が死のうと思ったのは - 中島美嘉(Cover)／まなえ,manae ch. / まなえ,2022-11-19T11:00:07Z
F0CnOI5d1DI,ヒステリックナイトガール / メリッサ・キンレンカ Cover,メリッサ・キンレンカ,2020-07-17T10:00:12Z
E13ZmVuCp0A,夜咄ディセイブ (Yobanashi Deceive) - じん // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-10-22T10:00:02Z
EtB73oipzpg,フラジール - ぬゆり/のんちゃんっ【歌ってみた】,のんちゃんねるっ,2020-12-24T10:00:12Z
eaiGh-dgiyY,【シャーマンキング】Over Soul-林原めぐみ【亜玖魔サキ】【歌ってみた】,Saki Ch.亜玖魔サキ,2021-05-18T12:00:17Z
eVqUcc3DU1c,RIMFIRE - GRANRODEO // covered by 芦澤サキ,芦澤サキ / SAKI ASHIZAWA,2021-10-16T10:00:30Z
E8Z2LxTpkxU,カレシのジュード - syudou / Covered by 朝日南アカネ,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-09-22T10:00:13Z
DwYG_Zvhbbg,心臓デモクラシー (Shinzo Democracy) - みきとP // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-09-23T10:00:07Z
eQOYBRuhld8,花に亡霊／天飛愛ノア (Cover),Tetora Noa ch. 天飛愛ノア,2022-10-13T15:00:07Z
EBLBKpvKb7g,エリート - Chinozo / Covered by 朝日南アカネ,朝日南アカネ / Asahina Akane 【にじさんじ】,2022-04-10T06:00:16Z
dUt8ystge7U,This game - 鈴木このみ // covered by 皇美緒奈,Meteopolis from RIOT MUSIC,2023-01-11T10:00:16Z
eo7g7Zl8Gxc,神っぽいな - ピノキオピー(Cover) / まなえ【歌ってみた】,manae ch. / まなえ,2022-07-10T09:00:11Z
EMXW827o4qE,10月無口な君を忘れる - あたらよ / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2022-01-23T10:00:14Z
djHKgXNRET0,Hero - 安室奈美恵 // covered by 皇 美緒奈,Meteopolis from RIOT MUSIC,2022-07-29T10:01:51Z
DkAHBVur-N4,天ノ弱 (Amanojaku) - 164 // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-07-20T10:00:07Z
DjhJ0G_NyTM,ロキ - ROKI - 亜玖魔サキ【歌ってみた】【新人Vtuber】,Saki Ch.亜玖魔サキ,2021-02-13T13:00:15Z
E9PbdEX4Odg,【鳴らしてみた】全てを浄化するASMR Covered by 朝日南アカネ’s tingsha 【にじさんじ / 朝日南アカネ】睡眠、瞑想、お祓い、ヒーリング作業用,朝日南アカネ / Asahina Akane 【にじさんじ】,2020-09-16T08:00:05Z
DV6My3OnkgA,【とらたろう/歌唱で自己PR】劣等上等（Cover）,KMNZ ARCHIVES,2020-09-28T10:00:06Z
DZoP8qaddzo,【manae】恋愛サーキュレーション　歌ってみた,manae ch. / まなえ,2017-02-21T13:27:58Z
DnCrkt2F848,【ウルフ/自由に自己PR】バラ色の日々（Cover）,KMNZ ARCHIVES,2020-10-01T10:00:03Z
dbjjzhM4N40,DAN DAN 心魅かれてく (DAN DAN Kokoro Hikareteku) - FIELD OF VIEW // covered by 皇 美緒奈,Meteopolis from RIOT MUSIC,2022-07-29T10:01:20Z
dLLClitYk8w,阿修羅ちゃん (Ashura chan) - Ado // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2022-02-11T10:00:19Z
d49kpsfEEWA,鳥の詩 (Tori no uta) - Lia // covered by 皇 美緒奈,Meteopolis from RIOT MUSIC,2022-07-29T10:02:25Z
dqId-YdZ178,てのひらワンダーランド - ねこぼーろ / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2018-08-10T10:30:03Z
DGHoRnthTgc,【女性が歌う】ドライフラワー - 優里/のんちゃんっ【cover】,のんちゃんねるっ,2021-02-08T12:00:10Z
diC_MRgj-iM,【manae】ビースト・ダンス 歌ってみた,manae ch. / まなえ,2018-01-17T08:14:02Z
cwWjc9Qn0QE,다메다네(ばかみたい) cover by Ara,채아라 / Ara Chae 【NIJISANJI KR】,2020-09-27T13:00:10Z
DHxgf9VblKk,secret base ～君がくれたもの～ / 八咲ラン (Cover),Yasaki Ran ch. 八咲ラン,2022-09-18T10:00:09Z
dAbj2vTWsfs,フォニイ/Phony - Covered by 白針うに,Shirahari Uni ch. 白針うに,2021-08-24T12:00:30Z
D6MuZT6Qomc,〖Cover〗THE HERO!!～怒れる拳に火をつけろ～ -TV Size acapella-【Fe-A Metalnelia】,ZEA Cornelia【NIJISANJI ID】,2021-04-01T08:31:03Z
DDC-djdr-Bk,ウィーアー！ (We Are!) - きただにひろし // covered by 芦澤サキ 道明寺ここあ 松永依織,芦澤サキ / SAKI ASHIZAWA,2022-06-04T10:00:15Z
dGFssLlHl08,メリュー - ナブナ / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2018-04-14T10:00:10Z
C0rzf2QH4x4,【歌ってみた】INTERNET OVERDOSE - Aiobahn feat. KOTOKO / covered by LilyMone『NEEDY GIRL OVERDOSE』主題歌,LilyMone channel,2021-10-29T13:15:11Z
bU1-VzDbDbM,命に嫌われている。 (Hated by Life Itself.) - カンザキイオリ // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-06-09T10:00:21Z
cPX-FDaTGvc,デモーニッシュ - ツユ / Covered by 朝日南アカネ,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-06-05T14:00:12Z
-CdJVywxv7c,【Cover】Just Communication【RoaFen】,RoaFen【AkioAIR】,2023-01-01T06:00:10Z
cr7pY9tMTUc,DAYS - FLOW // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2022-03-18T10:00:18Z
CP3U4kMeoX4,Ed Sheeran - Shape Of You (cover by Akaihaato),HAACHAMA Ch. 赤井はあと,Not Found
bOCYWKqmhBw,キャットラビング/まくら闇子『歌ってみた』,くら闇子ASMR　YamikoKura ASMR,2022-03-14T11:00:11Z
CEShBiHLd2Q,Preserved Roses - T.M.Revolution × 水樹奈々 // covered by 芦澤サキ × 道明寺ここあ,芦澤サキ / SAKI ASHIZAWA,2021-06-04T10:00:05Z
D_VbzjKwzAQ,エミリーと15の約束 - majiko / Covered by まなえ,manae ch. / まなえ,2020-06-02T12:00:09Z
cK8BfsHTi0Y,【インターネットうみうし/自由に自己PR2】SOPPY（Cover）,KMNZ ARCHIVES,2020-10-05T10:00:14Z
BS9lDsqjefQ,Fuzuki Miki Opening Song 文月みきアニメ「くしょ」OPテーマ,Miki Ch. 文月みき,2021-01-09T04:53:20Z
BPFMxJTGgLo,ジレンマ - DECO*27 / Covered by 朝日南アカネ,朝日南アカネ / Asahina Akane 【にじさんじ】,2022-07-13T11:00:13Z
b-LR3IC6Y4I,神っぽいな - ピノキオピー / Covered by 朝日南アカネ,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-11-18T11:15:12Z
bJyphHXVfHI,朝日南アカネ歌ってみたサビメドレー【にじさんじ/朝日南アカネ】,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-06-08T12:47:52Z
BQVN5NaDmjE,ベテルギウス COVER /純角ユニ,Ayatsuno Yuni ch. 純角ユニ,2022-08-20T13:00:11Z
a-rvTES4Xes,ウンディーネ-牧野由依【ARIA2期最終話挿入歌バージョン】亜玖魔サキ/歌ってみた,Saki Ch.亜玖魔サキ,2021-10-15T13:00:11Z
aKtuOlu0yY4,〖Cover〗愛に出会い恋は続く / Ai ni Deai Koi wa Tsuzuku 【ZEA】,ZEA Cornelia【NIJISANJI ID】,2020-02-14T13:30:11Z
BhiZeq_Aonw,My Dearest - supercell // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-11-03T10:00:07Z
BG8MxQGZuYc,メンタルチェンソー【かいりきベア】/P丸様。【Covered by 朝日南アカネ/にじさんじ】,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-05-12T08:00:15Z
BMGFfg4Kpqc,【manae】アイネクライネ-piano.ver- 歌ってみた,manae ch. / まなえ,2017-10-16T12:31:02Z
B4tEn1EXhv4,愛言葉Ⅲ (Ai Kotoba Ⅲ) - DECO*27 // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2022-05-20T12:22:41Z
AYCGTP9XrWA,✨PLZ CHECK OUT MY COVER IF YOU HAVEN’T YET✨ #vtuber #nijisanji #歌ってみた,Kotoka Torahime【NIJISANJI EN】,2022-12-19T22:00:36Z
AxFRtqqqDik,忘れじの言の葉(安次嶺希和子)／李李鈴蘭COVER,李李鈴蘭 / Linglan Lily 【Cloud Horizon所屬】,2021-09-12T12:30:09Z
AOZVRx71xuw,【ボディーガードが】甲賀忍法帖【歌ってみた】,レイン・パターソン／Lain Paterson【にじさんじ】,2022-05-28T10:00:12Z
a3Wu6YbRBsQ,シャーベットストリーム/小亀ヒナツ（cover）,Kogame Hinatsu ch. 小亀ヒナツ,2022-08-20T09:50:11Z
A1mQ3ioCWJ8,素敵だね (Sutekidane) - RIKKI // covered by 皇美緒奈,Meteopolis from RIOT MUSIC,2022-11-09T10:00:10Z
AiOyRLPGEQY,シャルル - バルーン / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2018-05-07T14:45:00Z
ah3ZsPYOMo0,💓 Last Christmas 💓 [COVER] #envtuber #vtuber #shortmas,Miryu Kotofuji Ch. 琴藤みりゅう【kawaii】,2022-12-21T10:15:42Z
aE58iFRjjyc,ディスコミュ星人(Discommunication alien)／羽舞どじこCOVER,Huwari Dojiko ch. 羽舞どじこ,2022-08-20T10:50:08Z
573B-XUKDxM,『シン・エヴァンゲリオン劇場版』One Last Kiss / 宇多田ヒカル - (Piano Cover) - イロハ,이로하 /LeeRoha 【NIJISANJI KR】,2021-03-25T22:18:49Z
aGsZVeyrIuM,ヴァンパイア - DECO*27 / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2021-11-15T12:00:14Z
aFJAkgsyHWQ,【一人ぼっちで歌う】点描の唄(feat.井上苑子) - Mrs.GREEN APPLE / Covered by まなえ,manae ch. / まなえ,2020-12-08T12:00:00Z
A0A_cXOY0JY,WORLD END - FLOW // covered by 芦澤サキ,芦澤サキ / SAKI ASHIZAWA,2021-10-02T10:00:03Z
A_c1gOI5DX4,ピースサイン (Peace Sign) - 米津玄師 // covered by 芦澤サキ,芦澤サキ / SAKI ASHIZAWA,2021-08-20T10:00:11Z
79ywVSD8g3I,【女性キー ＋5】猫-DISH// 歌ってみた【亜玖魔サキ】,Saki Ch.亜玖魔サキ,2021-09-01T12:30:10Z
91wf_BQoLRw,＊〜アスタリスク〜 (Asterisk) - ORANGE RANGE // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-10-24T10:00:10Z
678txbK6seE,【ウマ娘】うまぴょい伝説 (Umapyoi Densetsu) / Covered by まなえ,manae ch. / まなえ,2021-07-10T11:00:13Z
445wnyypYnk,不可幸力/Vaundy-のんちゃんっ【歌ってみた/cover】,のんちゃんねるっ,2020-09-22T10:45:43Z
94d4ld-ayRk,【Chika Kameria】KING-KANARIA 【Cover】VtuberID,Chika Kameria【Virtunix】GRADUATED,2021-06-20T13:00:20Z
96YuPyfv3_g,【MV】Let It GO　歌ってみた - 道明寺ここあ,ここあMusic,2019-05-12T10:00:03Z
88UTTneRMYo,ヴァンパイア (The Vampire)／DECO*27｜(李李鈴蘭LinglanLily cover)【歌ってみた】,李李鈴蘭 / Linglan Lily 【Cloud Horizon所屬】,2021-08-24T10:30:10Z
91SZ_iQS0Pg,GO!!! - FLOW // covered by 芦澤サキ,芦澤サキ / SAKI ASHIZAWA,2021-07-09T10:00:08Z
72QvC3NnBSc,クリスマスソング - back number / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2021-12-25T10:30:04Z
66GWOZ00z44,さよならエレジー (Sayonara Elegy) - 菅田将暉 // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-12-25T10:05:05Z
67AwE-GIYpE,【とらたろう/自由に自己PR2】ダーリンダンス - Rap Arrange -（Cover）,KMNZ ARCHIVES,2020-10-06T10:00:01Z
29IOb0sctHI,DAYBREAK'S BELL - L'Arc～en～Ciel // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-10-29T10:00:00Z
72fObmXiX9Y,夜行 - ヨルシカ(Cover) ／まなえ,manae ch. / まなえ,2022-09-07T12:00:12Z
55lpME9EAkM,1/3の純情な感情 (One-third naive feelings) - SIAM SHADE // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-04-14T10:00:01Z
38EEOKl2G3M,夜に駆ける / YOASOBI 【Covered by 朝日南アカネ】,朝日南アカネ / Asahina Akane 【にじさんじ】,2020-08-29T13:30:10Z
9UEaoFAVMxs,儚くも永久のカナシ (Hakanakumo Towano Kanashi) -  UVERworld // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-06-04T10:00:07Z
65UfcnDjxJA,【manae】　センパイ。　歌ってみた,manae ch. / まなえ,2017-01-04T14:22:22Z
21XwhyFQPo0,Badbye // Zaion LanZa ver.【Lore MV│NIJISANJI EN】,Zaion LanZa【NIJISANJI EN】,2023-01-28T23:00:09Z
28Hq-9TUpKo,Cry Baby／天飛愛ノア (Cover),Tetora Noa ch. 天飛愛ノア,2022-06-17T11:00:10Z
36A6DZ6GHTE,東京テディベア - Neru / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2018-04-07T10:46:00Z
9nGh9U-OmgA,【デカダンスOP】Theater of Life - 鈴木このみ【亜玖魔サキ-歌ってみた】,Saki Ch.亜玖魔サキ,2021-05-21T13:00:17Z
9eyjxQtnFEM,【メンヘラ】うっせぇわ - Ado - 亜玖魔サキ【頑張ってかわいく歌ってみた】,Saki Ch.亜玖魔サキ,2021-03-06T13:00:14Z
9hCEdIbG73Y,バグ / 八咲ラン (Cover),Yasaki Ran ch. 八咲ラン,2022-07-17T10:00:13Z
8p9nZIUC-PI,Meteor -ミーティア- - T.M.Revolution // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-09-18T10:00:07Z
9VrCzqmB-v0,金木犀-くじら/春日望【cover】,のんちゃんねるっ,2020-05-10T10:37:20Z
11gy3LiuFI4,【#KR_1ST_ANNIVERSARY】Connecting Cover by. NIJISANJI KR,채아라 / Ara Chae 【NIJISANJI KR】,2021-01-25T11:00:11Z
-9oAgg5kDfY,KAKTUS - SUARA KAYU | Cover by Chika Kameria ft @Ayo Main  Acoustic Version,Chika Kameria【Virtunix】GRADUATED,2022-02-14T10:15:12Z
8UotfzuoFEY,アニマル / 久誠レイ (Cover),Kumasa Rei ch. 久誠レイ,2022-03-23T10:00:06Z
9mnL41NXtro,だから僕は音楽を辞めた - ヨルシカ / Covered by まなえ,manae ch. / まなえ,2019-07-14T14:30:02Z
7Om57SiwUaU,白日 - King Gnu / Cover by 채아라 【歌ってみた】,채아라 / Ara Chae 【NIJISANJI KR】,2020-08-20T15:00:14Z
9_IKgqsnfco,【MV】命に嫌われている。  歌ってみた - 道明寺ここあ【初音ミク/カンザキイオリ】,ここあMusic,2018-12-30T11:30:01Z
7JQYp6meHRI,【歌ってみた】DECO*27 - Mozaik Role / モザイクロール (Reloaded)【Miyu Ottavia | Cover】,Miyu Ottavia 【NIJISANJI / にじさんじ】,2021-12-05T13:00:13Z
8CUTuw-xJgc,celluloid/ メリッサ・キンレンカ Cover,メリッサ・キンレンカ,2021-01-24T11:00:12Z
7hnj7FtH5wM,【一発録り無修正】ねこ日記-ランカ・リー【Cover-亜玖魔サキ】,Saki Ch.亜玖魔サキ,2022-02-22T14:50:44Z
7YZhl9yz7GI,シル・ヴ・プレジデント【ナナホシ管弦楽団】/P丸様。【Covered by 朝日南アカネ/にじさんじ】,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-05-30T08:00:14Z
8eQxRL5Lqgw,シニカルナイトプラン/ メリッサ・キンレンカ Cover,メリッサ・キンレンカ,2020-06-17T11:00:10Z
8DtFh6UOX9I,【ドMホイホイ】タイトルなんて自分で決めなさいな【Cover/#アキ・ローゼンタール】,アキロゼCh。Vtuber/ホロライブ所属,2021-05-13T04:08:20Z
8CTF5X7VwIQ,【女性が歌う】ちっぽけな愛のうた - 大原櫻子 / Covered by まなえ【弾き語り#4】,manae ch. / まなえ,2021-02-19T14:27:07Z
7RkCPBGsCiE,【MV】Precious 歌ってみた -  道明寺ここあ,ここあMusic,2019-06-03T10:00:39Z
6NS2i1kR608,【Pixie Music】Hiru no Tsuki Cover【RoaFen】,RoaFen【AkioAIR】,2022-08-21T04:30:02Z
7DiwbhZozkc,CH4NGE / 八咲ラン (Cover),Yasaki Ran ch. 八咲ラン,2022-06-26T10:00:12Z
5IUoIuRieUU,No title - Reol // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-03-04T10:00:03Z
5Pfy_zKDjqc,おじゃま虫-亜玖魔サキ【歌ってみた】,Saki Ch.亜玖魔サキ,2021-09-19T13:00:12Z
6m3V0T8VZoU,炎 (Homura) - LiSA // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-12-15T10:00:07Z
6JXVr1ysue4,ねむるまち/まくら闇子『歌ってみた』,くら闇子ASMR　YamikoKura ASMR,2022-05-24T11:00:13Z
5u7sTZnNIiw,【歌ってみた】「クリスマスソング」/ back number - VΔLZ cover -【甲斐田晴/弦月藤士郎/長尾景/にじさんじ】,甲斐田 晴 / Kaida Haru【にじさんじ】,2020-12-24T12:00:10Z
5JGxyt9l0Bs,阿修羅ちゃん / 八咲ラン (Cover),Yasaki Ran ch. 八咲ラン,2022-03-23T09:00:02Z
5se_4oSqv6I,【突発音楽会】『君の知らない物語』歌ってみた 化物語ED/supercell/アカペラ【にじさんじ / 朝日南アカネ】,朝日南アカネ / Asahina Akane 【にじさんじ】,2020-10-11T10:00:01Z
4RKlS6c0LuU,GLAMOROUS SKY - NANA starring MIKA NAKASHIMA // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-07-07T10:00:01Z
4qlIZhSifR8,季節は次々死んでいく (Seasons die one after another) - amazarashi // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-09-27T10:00:01Z
5X-QGFsEDqA,- 匿名M / cover Δ. -〔1cho〕,DELUTAYA Δ.,2023-03-01T21:32:45Z
5anf-PlZjkI,ギラギラ/Ado (Short ver.)【Covered by 朝日南アカネ/にじさんじ】,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-04-28T08:03:25Z
5_SDAfqBOss,SHANTI - wotaku/ のんちゃんっ【歌ってみた】,のんちゃんねるっ,2021-12-19T12:00:13Z
4bE7use7uQc,Stellar Stellar - acoustic arrange ver- / 星街すいせい【NHKラジオ ぶいあーる！】,Suisei Channel,2022-12-25T06:22:42Z
4WyQhRfRcPU,【女性が歌う】裸の心 - あいみょん / Covered by まなえ【弾き語り】,manae ch. / まなえ,2021-01-14T12:00:01Z
4wLyDmOc9fs,エンヴィーベイビー - Kanaria / covered by不磨わっと 【歌ってみた】,Wat Channel / 不磨わっと 【ななしいんく】,2021-05-30T11:00:11Z
4sS5vKbG4WE,【manae】深海少女 歌ってみた【誕生日】,manae ch. / まなえ,2016-07-16T12:59:32Z
3Wcjkmsn7J8,Nothing's Gonna Change My Love for You COVER - George Benson,Oceane Otoishi Ch. 音衣詩おしあん【kawaii】,2022-11-09T16:00:11Z
4ns7aPLDP70,【初投稿】Rising Hope 歌ってみた  - 道明寺ここあ,ここあMusic,2018-08-02T02:57:55Z
4ieduVxZz74,私、アイドル宣言 - HoneyWorks / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2018-03-08T04:15:26Z
3xGFtRlPHOs,乙女解剖 - DECO*27 / Covered by まなえ【歌ってみた】,manae ch. / まなえ,2019-12-01T12:40:01Z
3UK3msMPU7c,夢幻ノ光歌ってみた～,四四四 /Siyo Azuma,Not Found
3JU6I12H5WU,レッド・パージ！！！/ メリッサ・キンレンカ Cover,メリッサ・キンレンカ,2020-11-30T11:00:11Z
3FukEgcaifY,猫の食卓 / ましろ〈歌ってみた〉,ましろ / Mashiro,2020-04-04T08:00:13Z
3kAfdX9-pp0,【COVER】secret base 〜君がくれたもの〜  / by Aletta Sky and @LuaAsuka,Aletta Sky 🐎🤍 アレッタ　スカイ【kawaii】,2022-12-17T14:00:11Z
3D5UfgqYgp0,Ring Ring Ring／Cover by 李李鈴蘭,李李鈴蘭 / Linglan Lily 【Cloud Horizon所屬】,2021-11-12T12:00:09Z
3H_yRPm6wiQ,少女レイ(Short version)｜Suha (cover) 【歌ってみた】,민수하 / Suha Min 【NIJISANJI KR】,2020-08-28T22:46:00Z
3_YoqXPLNV0,妹と歌ってみた　かえるの合唱,文野環【にじさんじの野良猫】ふみのたまき,2020-10-18T12:21:46Z
1Ys6Z26X9zo,裏切りの夕焼け (Uragiri no Yuuyake) - THEATRE BROOK // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-10-09T10:00:00Z
2LNJVva3V7w,Sweets Parade - 亜玖魔サキ【歌ってみた】【妖狐×僕SS】,Saki Ch.亜玖魔サキ,2021-10-10T12:00:11Z
2ZzOyeNaKA0,ORESAMA - ヨソユキノマチ / Yosoyuki no Machi cover【Miyu Ottavia | 사기】,Miyu Ottavia 【NIJISANJI ID】,2021-02-14T13:00:16Z
2SVDVhzzzSY,All I want for christmas is you covered by amatsukauto ໒꒱· ﾟ,Uto Ch. 天使うと,2021-12-28T03:40:36Z
1MAALfsjmSM,HoneyWorks-ファンサ 歌ってみた【亜玖魔サキ】,Saki Ch.亜玖魔サキ,2021-08-18T14:00:11Z
2ruZjQ9QG8s,〖Cover〗私へ / To Me (Acapella) 【ZEA】,ZEA Cornelia【NIJISANJI ID】,2020-03-14T15:00:12Z
2p2AnhnYAwA,[Try to sing] Birth-Kamisama no Inai Nichiyoubi Op [Cover by Chika Kameria],Chika Kameria【Virtunix】GRADUATED,2022-01-23T13:29:42Z
1f7ZzcQCvpA,ラブノベルス  / BiBi (covered by 浅葱サキ・菫崎リン・藍沢もも),Momo Ch. 藍沢もも : VOICE-ORE / ぼいそーれ,2022-08-09T11:00:12Z
1yMcWY-OqVc,[Music Video Teaser] 決意の朝に (Ketsui no Asa ni) - Aqua Timez // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-05-21T17:26:18Z
-1_HIVBQvpw,少女レイ (Shoujo Rei) - みきとP // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-07-04T10:00:00Z
1EMLZj9PhHM,【Pearly Shells Cover】Oceashell Vtuber Ending Song,Oceane Otoishi Ch. 音衣詩おしあん【kawaii】,2022-12-25T17:15:08Z
2j5LF99xc7Q,【manae】メトロノーム 歌ってみた(cover),manae ch. / まなえ,2018-01-03T10:08:56Z
1RplDrEQfR8,Chika Kameria - Gadis Layar Kaca (Original Cover untuk Nakameria),Chika Kameria【Virtunix】GRADUATED,2022-05-20T17:00:10Z
